3;4;18;1;
4;19;3;0;
17;0;9;0;
0;4;5;17;
13;1;12;0;
0;4;4;18;
0;5;21;0;
3;23;0;0;
18;2;2;4;
3;2;1;20;
18;4;4;0;
5;3;5;13;
3;15;6;2;
15;7;1;3;
8;14;3;1;
0;0;2;24;
5;4;0;17;
7;0;16;3;
0;4;18;4;
4;3;19;0;
18;4;4;0;
16;9;1;0;
4;1;5;16;
16;2;4;4;
18;4;0;4;
18;8;0;0;
4;3;15;4;
4;4;0;18;
4;9;13;0;
0;6;3;17;
14;3;5;4;
14;6;0;6;
4;17;0;5;
13;0;3;10;
0;5;4;17;
4;4;4;14;
0;19;4;3;
4;18;4;0;
3;7;3;13;
10;0;1;15;
4;3;13;6;
0;0;10;16;
15;4;4;3;
7;18;1;0;
5;2;0;19;
17;4;0;5;
9;1;3;13;
19;3;0;4;
4;0;4;18;
0;6;14;6;
0;18;8;0;
13;9;0;4;
0;21;1;4;
5;4;15;2;
15;4;1;6;
1;1;9;15;
1;2;18;5;
0;20;4;2;
5;4;16;1;
4;19;1;2;
5;15;0;6;
19;0;4;3;
4;2;3;17;
0;19;6;1;
21;1;4;0;
0;5;0;21;
4;0;22;0;
0;19;0;7;
12;13;0;1;
1;16;0;9;
13;0;12;1;
3;10;0;13;
4;5;1;16;
17;0;5;4;
22;0;4;0;
8;4;0;14;
4;22;0;0;
19;3;0;4;
1;5;4;16;
16;0;7;3;
20;4;2;0;
0;4;0;22;
17;0;9;0;
0;22;4;0;
1;13;0;12;
0;1;25;0;
16;6;3;1;
18;0;4;4;
1;4;4;17;
18;0;8;0;
1;17;4;4;
1;1;4;20;
0;3;15;8;
0;4;22;0;
0;21;4;1;
17;0;4;5;
7;13;0;6;
6;13;4;3;
2;4;3;17;
3;5;5;13;
13;0;4;9;
14;4;8;0;
4;9;13;0;
13;13;0;0;
14;11;0;1;
4;0;21;1;
0;4;3;19;
2;13;7;4;
3;4;18;1;
3;0;4;19;
18;5;0;3;
3;0;5;18;
4;8;13;1;
5;4;4;13;
2;0;16;8;
17;7;2;0;
17;0;5;4;
6;0;20;0;
6;16;0;4;
4;0;4;18;
4;5;17;0;
0;13;4;9;
1;21;0;4;
0;22;0;4;
15;7;4;0;
8;0;16;2;
0;15;0;11;
0;22;4;0;
1;5;16;4;
15;3;4;4;
0;7;19;0;
7;0;3;16;
6;17;0;3;
4;0;22;0;
0;22;0;4;
5;1;18;2;
2;18;6;0;
22;2;0;2;
3;0;4;19;
19;0;4;3;
8;0;0;18;
0;2;13;11;
0;4;22;0;
4;22;0;0;
0;0;4;22;
0;6;17;3;
4;15;2;5;
18;2;6;0;
18;3;0;5;
16;3;5;2;
4;5;14;3;
19;0;3;4;
4;3;19;0;
3;17;3;3;
17;1;3;5;
1;3;2;20;
3;13;1;9;
4;14;8;0;
6;0;7;13;
3;6;4;13;
3;15;8;0;
1;9;16;0;
9;1;14;2;
0;4;14;8;
4;8;0;14;
7;0;16;3;
2;17;3;4;
14;4;7;1;
4;0;22;0;
0;18;3;5;
19;4;3;0;
4;13;0;9;
3;2;21;0;
8;16;0;2;
9;0;14;3;
0;4;0;22;
4;18;4;0;
4;13;1;8;
1;14;11;0;
4;4;4;14;
1;7;1;17;
4;14;5;3;
14;4;4;4;
1;4;21;0;
3;1;5;17;
0;6;20;0;
6;20;0;0;
22;0;0;4;
5;17;3;1;
14;8;1;3;
0;16;7;3;
1;0;17;8;
14;0;10;2;
1;4;21;0;
8;5;13;0;
16;3;5;2;
4;15;3;4;
17;0;3;6;
16;3;3;4;
3;0;19;4;
6;17;2;1;
4;3;13;6;
3;16;3;4;
3;20;0;3;
3;14;8;1;
0;4;2;20;
2;0;8;16;
1;18;7;0;
4;0;4;18;
4;17;5;0;
4;5;13;4;
6;17;3;0;
0;0;6;20;
13;9;0;4;
6;0;20;0;
0;18;1;7;
3;6;0;17;
3;0;19;4;
15;3;5;3;
3;6;17;0;
0;5;3;18;
4;20;1;1;
4;1;2;19;
2;14;6;4;
18;8;0;0;
5;0;3;18;
0;15;0;11;
1;17;8;0;
1;0;15;10;
3;0;8;15;
2;21;3;0;
21;0;0;5;
0;13;12;1;
3;2;21;0;
5;5;0;16;
9;1;0;16;
3;5;0;18;
0;7;19;0;
7;19;0;0;
22;0;0;4;
4;14;4;4;
0;4;8;14;
5;4;4;13;
10;16;0;0;
4;3;6;13;
6;3;3;14;
1;3;17;5;
1;17;4;4;
0;13;5;8;
4;20;2;0;
4;1;17;4;
13;0;5;8;
14;5;7;0;
