4;13;8;1;
2;1;6;17;
0;7;16;3;
0;0;4;22;
3;5;2;16;
0;18;0;8;
0;20;3;3;
0;9;15;2;
0;3;21;2;
0;6;3;17;
0;1;2;23;
2;0;22;2;
0;1;21;4;
5;1;13;7;
1;4;19;2;
18;7;0;1;
0;4;14;8;
2;17;2;5;
3;4;2;17;
0;17;7;2;
2;1;14;9;
3;20;3;0;
0;5;16;5;
0;8;1;17;
17;2;0;7;
17;6;1;2;
1;2;19;4;
0;19;0;7;
3;0;5;18;
8;4;1;13;
1;17;6;2;
5;2;17;2;
0;5;2;19;
5;0;19;2;
1;16;8;1;
0;20;0;6;
4;0;4;18;
14;3;6;3;
16;1;0;9;
5;3;5;13;
0;13;4;9;
0;21;2;3;
0;0;7;19;
2;4;0;20;
0;2;3;21;
4;4;0;18;
0;10;16;0;
0;3;6;17;
0;20;5;1;
0;6;14;6;
0;21;0;5;
2;0;5;19;
0;7;17;2;
1;5;5;15;
2;5;4;15;
0;4;4;18;
0;14;1;11;
0;0;18;8;
4;14;1;7;
8;13;0;5;
4;1;20;1;
5;3;15;3;
0;13;1;12;
0;6;0;20;
0;4;0;22;
0;14;3;9;
0;21;0;5;
0;16;9;1;
3;13;3;7;
0;5;18;3;
0;20;1;5;
0;4;6;16;
0;4;19;3;
0;5;16;5;
1;3;8;14;
1;9;16;0;
0;3;18;5;
0;2;3;21;
2;6;18;0;
0;18;1;7;
0;18;2;6;
7;14;1;4;
15;6;4;1;
8;18;0;0;
1;4;2;19;
0;4;17;5;
0;8;5;13;
0;15;6;5;
0;1;19;6;
0;18;5;3;
4;0;15;7;
0;19;3;4;
4;0;18;4;
9;14;0;3;
4;2;0;20;
0;6;17;3;
0;3;14;9;
1;2;20;3;
0;9;1;16;
5;4;16;1;
0;3;3;20;
14;3;3;6;
1;1;22;2;
1;6;0;19;
0;2;0;24;
0;10;13;3;
3;0;4;19;
0;7;15;4;
4;0;6;16;
2;17;0;7;
0;22;0;4;
0;0;22;4;
0;6;17;3;
0;2;20;4;
0;6;3;17;
0;12;13;1;
0;4;1;21;
3;16;3;4;
0;5;21;0;
4;21;0;1;
0;13;8;5;
0;17;9;0;
0;17;3;6;
0;8;18;0;
0;1;21;4;
0;13;12;1;
0;22;0;4;
0;4;19;3;
0;4;0;22;
0;18;1;7;
4;2;2;18;
6;0;6;14;
3;5;5;13;
14;8;0;4;
1;7;4;14;
9;0;4;13;
0;17;5;4;
1;3;22;0;
0;6;0;20;
0;2;17;7;
0;4;3;19;
0;16;6;4;
1;5;16;4;
0;15;7;4;
0;14;9;3;
6;20;0;0;
0;1;20;5;
0;7;0;19;
0;0;24;2;
4;1;18;3;
0;14;10;2;
0;19;0;7;
0;24;1;1;
4;3;4;15;
7;16;3;0;
0;5;0;21;
4;14;0;8;
4;3;1;18;
7;16;0;3;
4;1;4;17;
0;5;19;2;
2;2;17;5;
16;3;2;5;
4;15;1;6;
4;17;2;3;
0;4;19;3;
4;0;1;21;
1;21;4;0;
7;13;4;2;
0;8;2;16;
0;3;7;16;
0;1;1;24;
3;21;1;1;
18;1;6;1;
0;1;6;19;
1;2;0;23;
0;0;2;24;
0;6;4;16;
0;3;5;18;
0;3;7;16;
5;4;0;17;
2;0;4;20;
0;4;22;0;
0;0;1;25;
0;9;4;13;
0;12;14;0;
0;21;4;1;
0;6;13;7;
3;3;4;16;
0;6;16;4;
0;16;5;5;
1;1;1;23;
0;8;1;17;
12;1;0;13;
0;17;1;8;
2;18;1;5;
0;24;0;2;
0;3;1;22;
1;4;7;14;
2;8;0;16;
5;21;0;0;
0;20;5;1;
0;5;2;19;
0;0;2;24;
14;7;5;0;
4;21;1;0;
0;17;1;8;
13;0;9;4;
0;16;0;10;
0;0;20;6;
0;9;17;0;
0;9;3;14;
1;7;0;18;
0;2;1;23;
4;3;4;15;
0;0;21;5;
0;9;3;14;
0;2;6;18;
2;16;3;5;
0;2;18;6;
3;1;1;21;
4;1;18;3;
17;8;1;0;
3;0;4;19;
17;5;3;1;
1;1;6;18;
0;17;0;9;
0;16;3;7;
0;3;22;1;
0;4;1;21;
0;17;7;2;
0;5;0;21;
17;4;3;2;
0;0;12;14;
0;0;7;19;
0;7;0;19;
0;6;19;1;
