0;13;5;8;
1;17;4;4;
0;0;12;14;
3;0;3;20;
0;20;2;4;
4;0;4;18;
4;14;2;6;
4;1;18;3;
18;0;8;0;
0;5;21;0;
0;18;4;4;
13;5;3;5;
3;0;0;23;
0;4;22;0;
5;1;0;20;
6;4;0;16;
0;18;6;2;
21;5;0;0;
4;8;1;13;
0;3;23;0;
17;9;0;0;
0;23;1;2;
1;21;0;4;
1;3;21;1;
8;1;17;0;
13;9;4;0;
2;1;10;13;
0;20;6;0;
5;17;4;0;
18;4;0;4;
13;6;7;0;
1;8;17;0;
0;22;0;4;
7;0;6;13;
12;13;1;0;
0;0;6;20;
19;1;2;4;
18;8;0;0;
11;1;0;14;
0;7;1;18;
0;9;13;4;
9;2;0;15;
16;1;6;3;
16;0;10;0;
6;5;2;13;
6;0;19;1;
2;4;5;15;
1;4;0;21;
4;0;14;8;
15;7;4;0;
5;8;13;0;
2;0;19;5;
14;7;2;3;
4;4;13;5;
0;22;3;1;
4;21;1;0;
7;13;2;4;
0;7;5;14;
0;18;3;5;
0;0;26;0;
0;4;17;5;
3;0;4;19;
3;4;15;4;
0;0;14;12;
13;0;13;0;
1;16;0;9;
0;4;14;8;
13;8;5;0;
0;10;0;16;
0;19;7;0;
12;0;14;0;
6;0;3;17;
0;13;5;8;
13;4;9;0;
4;1;4;17;
16;0;7;3;
6;7;0;13;
19;3;4;0;
13;0;0;13;
19;6;0;1;
4;9;13;0;
13;0;6;7;
4;4;15;3;
0;1;18;7;
8;3;15;0;
0;15;6;5;
0;4;21;1;
0;18;4;4;
0;8;5;13;
0;4;19;3;
6;0;20;0;
1;2;23;0;
4;2;20;0;
21;2;0;3;
1;0;0;25;
0;2;17;7;
4;1;8;13;
0;2;20;4;
0;14;6;6;
1;19;6;0;
0;20;2;4;
7;19;0;0;
13;2;11;0;
3;4;0;19;
5;0;13;8;
0;4;14;8;
0;22;0;4;
5;0;21;0;
10;0;13;3;
4;0;4;18;
0;8;1;17;
3;23;0;0;
7;0;17;2;
14;5;6;1;
0;0;17;9;
17;0;8;1;
13;6;6;1;
0;11;15;0;
4;1;14;7;
4;0;9;13;
17;6;0;3;
17;1;5;3;
5;2;13;6;
6;16;0;4;
4;0;16;6;
18;5;0;3;
5;7;13;1;
3;16;5;2;
8;18;0;0;
1;0;17;8;
18;4;0;4;
4;9;13;0;
10;1;2;13;
1;13;8;4;
4;16;0;6;
5;3;4;14;
23;0;0;3;
0;20;6;0;
1;4;7;14;
1;18;0;7;
7;13;0;6;
2;5;0;19;
4;14;8;0;
