2;16;6;2;
7;13;5;1;
5;4;4;13;
15;0;8;3;
0;14;8;4;
0;3;19;4;
1;0;2;23;
3;4;4;15;
0;6;20;0;
4;4;13;5;
2;4;14;6;
4;5;13;4;
21;4;0;1;
17;4;2;3;
0;2;9;15;
22;4;0;0;
4;0;5;17;
16;0;6;4;
3;0;19;4;
1;14;7;4;
4;13;5;4;
4;2;16;4;
15;7;0;4;
4;13;4;5;
24;0;0;2;
13;7;6;0;
26;0;0;0;
15;5;1;5;
0;15;6;5;
8;16;2;0;
4;2;19;1;
5;4;13;4;
21;5;0;0;
0;18;2;6;
3;17;2;4;
5;21;0;0;
4;22;0;0;
4;5;0;17;
4;15;4;3;
19;0;5;2;
17;5;0;4;
0;20;6;0;
2;4;16;4;
16;8;0;2;
3;5;4;14;
1;3;1;21;
4;6;13;3;
2;11;13;0;
15;1;3;7;
0;5;3;18;
6;0;4;16;
16;0;6;4;
17;4;2;3;
3;0;5;18;
0;0;5;21;
0;4;8;14;
20;0;6;0;
2;0;24;0;
13;8;4;1;
0;18;4;4;
1;0;22;3;
16;3;3;4;
14;5;6;1;
0;0;17;9;
25;0;0;1;
0;4;18;4;
1;0;4;21;
17;1;0;8;
13;4;0;9;
0;18;0;8;
1;0;25;0;
0;20;5;1;
0;5;18;3;
3;18;5;0;
4;0;17;5;
18;1;1;6;
0;14;11;1;
0;20;0;6;
9;4;0;13;
2;17;3;4;
4;0;4;18;
15;0;8;3;
4;15;0;7;
0;5;20;1;
4;6;16;0;
4;18;0;4;
8;0;3;15;
3;1;4;18;
16;4;5;1;
0;7;13;6;
21;0;0;5;
5;0;4;17;
18;4;0;4;
8;17;0;1;
0;19;4;3;
17;7;2;0;
3;4;19;0;
3;15;5;3;
17;2;3;4;
0;7;13;6;
4;0;1;21;
7;19;0;0;
1;0;13;12;
0;2;1;23;
3;17;4;2;
7;0;5;14;
4;0;0;22;
2;13;7;4;
5;4;4;13;
21;0;5;0;
4;3;6;13;
21;0;5;0;
4;1;0;21;
0;5;16;5;
9;17;0;0;
3;0;10;13;
2;5;0;19;
6;0;4;16;
