3;17;0;6;
0;1;20;5;
14;4;1;7;
1;3;9;13;
0;21;0;5;
0;17;0;9;
4;18;0;4;
15;4;0;7;
13;0;0;13;
0;8;18;0;
16;6;4;0;
8;1;15;2;
0;18;6;2;
17;4;1;4;
0;9;13;4;
16;3;4;3;
6;13;4;3;
0;8;5;13;
13;5;0;8;
4;17;5;0;
0;13;10;3;
17;0;2;7;
15;0;11;0;
0;0;25;1;
18;2;0;6;
2;6;18;0;
0;1;20;5;
8;17;1;0;
13;0;13;0;
7;2;13;4;
3;13;6;4;
0;13;6;7;
14;11;1;0;
16;7;0;3;
0;4;8;14;
0;19;7;0;
16;1;3;6;
7;15;4;0;
3;19;4;0;
5;18;0;3;
0;6;19;1;
0;26;0;0;
5;4;17;0;
2;17;2;5;
4;2;0;20;
13;3;6;4;
3;16;4;3;
18;3;0;5;
20;0;5;1;
17;0;3;6;
13;8;0;5;
18;1;2;5;
0;23;0;3;
1;5;0;20;
0;19;6;1;
16;0;0;10;
20;2;4;0;
4;0;2;20;
1;21;0;4;
4;13;2;7;
4;18;3;1;
5;13;1;7;
2;0;13;11;
0;2;14;10;
1;1;24;0;
4;4;18;0;
1;0;15;10;
18;0;4;4;
0;4;22;0;
4;0;17;5;
4;1;1;20;
5;20;1;0;
13;6;0;7;
4;14;7;1;
6;0;0;20;
17;3;0;6;
0;2;20;4;
17;8;0;1;
18;0;8;0;
13;0;13;0;
4;4;1;17;
5;0;17;4;
8;1;1;16;
17;4;2;3;
8;2;3;13;
18;8;0;0;
21;1;0;4;
3;16;4;3;
14;3;2;7;
21;2;3;0;
8;14;4;0;
17;3;1;5;
13;7;6;0;
6;7;0;13;
0;6;6;14;
1;17;3;5;
1;4;0;21;
4;1;5;16;
13;6;7;0;
5;6;15;0;
20;0;3;3;
13;6;6;1;
2;0;16;8;
6;0;20;0;
8;1;17;0;
4;5;13;4;
8;18;0;0;
0;10;15;1;
2;4;2;18;
3;4;0;19;
0;13;8;5;
0;4;18;4;
7;14;0;5;
2;16;2;6;
5;18;0;3;
23;0;2;1;
4;5;3;14;
4;22;0;0;
13;1;12;0;
8;1;13;4;
20;3;0;3;
4;16;6;0;
6;0;20;0;
5;4;0;17;
6;5;1;14;
14;4;3;5;
8;1;16;1;
1;0;12;13;
5;0;18;3;
21;4;0;1;
0;0;12;14;
7;0;19;0;
19;2;0;5;
0;0;19;7;
0;0;17;9;
3;3;4;16;
0;15;11;0;
4;5;17;0;
3;19;3;1;
13;0;3;10;
6;20;0;0;
17;8;0;1;
26;0;0;0;
2;7;16;1;
4;2;2;18;
0;14;2;10;
5;2;4;15;
0;8;13;5;
10;1;13;2;
0;15;5;6;
13;2;4;7;
0;4;3;19;
7;4;2;13;
0;18;3;5;
20;0;2;4;
4;0;20;2;
14;8;2;2;
6;0;20;0;
8;16;0;2;
17;4;5;0;
5;0;13;8;
4;17;0;5;
3;5;13;5;
0;4;9;13;
13;4;3;6;
7;0;1;18;
1;2;15;8;
0;4;0;22;
6;0;17;3;
7;15;4;0;
13;4;9;0;
1;16;5;4;
0;14;7;5;
0;5;4;17;
5;13;2;6;
0;4;0;22;
14;4;4;4;
2;2;22;0;
3;0;9;14;
5;5;2;14;
0;16;2;8;
0;0;19;7;
4;1;8;13;
4;4;14;4;
0;15;1;10;
0;4;9;13;
25;0;0;1;
20;0;4;2;
26;0;0;0;
5;0;21;0;
13;0;7;6;
4;4;2;16;
22;4;0;0;
0;4;17;5;
4;4;5;13;
4;18;0;4;
8;18;0;0;
0;4;4;18;
15;4;7;0;
0;25;1;0;
7;6;0;13;
11;14;1;0;
0;1;22;3;
1;6;19;0;
8;17;1;0;
0;6;0;20;
0;1;18;7;
6;0;20;0;
17;2;7;0;
20;3;3;0;
1;14;11;0;
5;18;0;3;
13;0;13;0;
20;1;4;1;
0;1;6;19;
0;3;7;16;
8;18;0;0;
0;0;23;3;
21;0;1;4;
0;7;15;4;
0;8;14;4;
7;13;2;4;
0;12;13;1;
0;26;0;0;
19;0;7;0;
7;0;3;16;
3;3;13;7;
1;5;16;4;
0;0;22;4;
3;15;4;4;
0;21;2;3;
1;18;7;0;
0;3;0;23;
0;2;22;2;
1;17;0;8;
0;4;0;22;
6;0;19;1;
4;13;0;9;
21;1;4;0;
4;0;16;6;
4;5;0;17;
0;0;3;23;
0;4;8;14;
7;1;15;3;
18;6;2;0;
3;1;16;6;
3;18;4;1;
21;0;4;1;
13;9;4;0;
17;0;0;9;
0;11;1;14;
9;17;0;0;
7;4;14;1;
0;17;0;9;
14;7;5;0;
1;1;23;1;
7;13;5;1;
21;5;0;0;
3;21;0;2;
5;0;21;0;
0;15;7;4;
1;3;9;13;
1;18;4;3;
14;12;0;0;
1;0;19;6;
4;2;3;17;
0;19;4;3;
18;7;0;1;
17;1;4;4;
13;7;5;1;
3;0;23;0;
4;18;4;0;
17;3;4;2;
15;7;0;4;
2;4;18;2;
7;2;17;0;
8;16;2;0;
13;7;5;1;
17;0;0;9;
2;16;8;0;
0;13;5;8;
3;18;0;5;
0;19;0;7;
3;14;9;0;
0;20;0;6;
16;2;1;7;
13;11;0;2;
